what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504428846456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504428847665
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1504428855809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504428856222
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504428856566
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504428858504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504428861727
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504428864372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504428870367
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504428871178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504428878851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504428881727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504436945933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504436949517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504575179315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504575184605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504576087159
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504576088733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504576089959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504576099349
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504576099368
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504576099368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504576101969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504576992277
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504576994793
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504576996593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504577001511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504577002361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504577006955
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504577008629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504577008961
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504577131829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504577132280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504579193991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504579226465
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504583325775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504583329227
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504583332374
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504583333335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1504583333354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504583333590
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504583337737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504583338769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504583537500
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504583541304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504583550173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504583557165
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504583560995
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504583562075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504583566289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504583566307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504583566307
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504583567207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504583614387
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504583618810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504583620637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504583621621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504583621875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504584880839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504584881734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585553838
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504585555843
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504585558469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585559728
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1504585559748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585566742
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504585578104
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1504585587742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504585588686
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504585589722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585592658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585598967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504585600476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504585601456
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504585602721
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1504585616101
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585617600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585619523
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1504585619574
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1504585620999
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1504585621702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585622666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585623336
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585623395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585624557
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1504585624586
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504585626685
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504585627035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504585636720
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504585647671
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504585655542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504585656377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504585658794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504585661061
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1504585674029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504585674443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585676240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585763693
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504585763704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585788461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585894380
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504585895997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585934311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585944643
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504585946334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585948121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585952488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504585952510
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1504585952510
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504585955344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504594408314
no handler,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1504594410168
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504594414945
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504594415817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1504594415837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504594421197
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1504594422178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504594432788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598827319
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504598828273
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598836494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598837774
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504598848351
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504598853449
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504598864754
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504598864914
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504598874926
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504598887507
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504598890704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504598898360
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1504598905170
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598906960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598909050
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1504598909080
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1504598909712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598910542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598911212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598911262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598912224
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1504598912254
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1504598913624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504598914004
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504598918355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598927679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1504598927699
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598932994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504598935874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598936584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598936654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504598940409
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504598959084
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504598961600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504598964890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598972070
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504598976930
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504598978331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504598988397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504598988667
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504598989387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504598991170
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504598992340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504598999140
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504599052323
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504599053343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599064603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1504599067217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1504599067697
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1504599068018
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504599070998
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504599129529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504599138239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599180558
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1504599195104
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1504599236237
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504599242820
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504599242886
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504599280981
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1504599292148
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1504599303739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504599304551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599310998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599313437
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599319153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599322014
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504599336828
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.source.quickMenu",1504599345319
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504599346989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1504599354606
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1504599354646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1504599358688
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504599359508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504599366200
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504599367296
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599371356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599382813
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599388723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599390913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504599395904
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504599399714
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504599405141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504599405951
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504599408203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599415063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599421054
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599447130
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1504599451030
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504599460900
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1504599464547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1504599467657
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1504599479631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504599485383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504599490188
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1504599496028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504599497420
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1504599501317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504599503427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1504599511881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1504599513452
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1504599514712
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1504599515392
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1504599519244
